start_survey,Latitude,Longitude,Altitude,Accuracy,Surveyor_ID,Surveyor_ID_other,Start_sampling,Found_pellets,End_sampling,Time_to_scat,Barcode,Suspected_organism,Season/survey,Cq(IS2404),QPCR result
Thu Sep 19 05:21:36 UTC 2019,-38.37281182,144.8051729,9.600000381,8,6,,5:21:00,2,,,,,Winter-HR,No_pellet_found,No_pellet_found
Thu Sep 19 05:22:12 UTC 2019,-38.37284395,144.805201,6.099999905,8,6,,5:22:00,1,5:22:00,0:00:00,RES19-01275,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:28:42 UTC 2019,-38.37363023,144.8082626,23.45733692,8,3,,5:28:00,1,5:29:00,0:01:00,RES19-00342,1,Winter-HR,25.13,IS2404_POS
Thu Sep 19 05:22:17 UTC 2019,-38.36825837,144.8035055,5.154510498,6.432,5,,5:22:00,1,5:22:00,0:00:00,RES19-00529,1,Winter-HR,32.12,IS2404_POS
Thu Sep 19 05:24:10 UTC 2019,-38.37289095,144.8052219,4.099999905,8,6,,5:25:00,1,5:25:00,0:00:00,RES19-01274,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:31:47 UTC 2019,-38.37359025,144.8075901,22.35226086,8,3,,5:32:00,1,5:32:00,0:00:00,RES19-00341,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:25:25 UTC 2019,-38.36861355,144.8035252,7.164794922,4.288,5,,5:25:00,1,5:25:00,0:00:00,RES19-00505,1,Winter-HR,36.73,IS2404_POS
Thu Sep 19 05:26:43 UTC 2019,-38.3680361,144.8016285,18.63354492,5.36,1,,5:26:00,1,5:26:00,0:00:00,RES19-00428,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:27:30 UTC 2019,-38.3690252,144.8034683,5.520294189,6.432,5,,5:27:00,1,5:27:00,0:00:00,RES19-00504,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:27:11 UTC 2019,-38.37319761,144.8047751,25.20000076,8,6,,5:27:00,1,5:27:00,0:00:00,RES19-01261,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 03:59:34 UTC 2019,-38.33374323,144.7313549,20.11690287,8,3,,3:59:00,1,3:59:00,0:00:00,RES19-01359,1,Winter,NEG,IS2404_NEG
Thu Sep 19 05:29:02 UTC 2019,-38.3732505,144.8045334,23.29999924,8,6,,5:29:00,1,5:29:00,0:00:00,RES19-01273,1,Winter-HR,34.61,IS2404_POS
Thu Sep 19 05:30:39 UTC 2019,-38.36826309,144.8028991,1.273193359,6.432,1,,5:30:00,1,5:30:00,0:00:00,RES19-00429,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:30:33 UTC 2019,-38.36909683,144.8034888,21.30236816,6.432,5,,5:30:00,1,5:31:00,0:01:00,RES19-00509,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:39:34 UTC 2019,-38.37275224,144.8075595,33.16304368,6,3,,5:39:00,1,5:39:00,0:00:00,RES19-00339,1,Winter-HR,37.65,IS2404_POS
Thu Sep 19 05:33:00 UTC 2019,-38.37335556,144.8055293,29.60000038,7,6,,5:33:00,1,5:33:00,0:00:00,RES19-01272,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:33:12 UTC 2019,-38.36961657,144.8033751,11.86398315,3.216,5,,5:33:00,1,5:34:00,0:01:00,RES19-00506,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:34:28 UTC 2019,-38.36636426,144.8000009,20.85955811,6.068,2,,5:34:00,1,5:34:00,0:00:00,RES19-00427,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:35:14 UTC 2019,-38.37009627,144.8025106,5.90133667,6.432,4,,5:35:00,1,5:35:00,0:00:00,RES19-00430,1,Winter-HR,33.07,IS2404_POS
Thu Sep 19 05:34:39 UTC 2019,-38.37338032,144.8058431,24.10000038,7,6,,5:35:00,1,5:35:00,0:00:00,RES19-01270,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:37:29 UTC 2019,-38.37333705,144.8059577,19.39999962,7,6,,5:37:00,1,5:38:00,0:01:00,RES19-01269,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:38:09 UTC 2019,-38.36611742,144.8004234,7.058654785,4.5509996,2,,5:38:00,1,5:38:00,0:00:00,RES19-00415,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:42:07 UTC 2019,-38.37240894,144.8076672,22.46061212,8,3,,5:42:00,1,5:42:00,0:00:00,RES19-00338,1,Winter-HR,35.25,IS2404_POS
Thu Sep 19 05:36:06 UTC 2019,-38.36989527,144.8031337,-3.384094238,7.504,5,,5:36:00,1,5:39:00,0:03:00,RES19-00569,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:45:28 UTC 2019,-38.3721098,144.8077295,21.49408606,8,3,,5:45:00,1,5:45:00,0:00:00,RES19-00337,1,Winter-HR,30.21,IS2404_POS
Thu Sep 19 05:40:22 UTC 2019,-38.36623933,144.800928,11.00582886,7.585,2,,5:40:00,1,5:40:00,0:00:00,RES19-00424,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:41:35 UTC 2019,-38.37333043,144.8061599,11.69999981,8,6,,5:40:00,1,5:42:00,0:02:00,RES19-01268,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:42:43 UTC 2019,-38.36789095,144.8050476,6.053710938,7.504,1,,5:42:00,1,5:42:00,0:00:00,RES19-00431,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:41:13 UTC 2019,-38.36992953,144.8030832,-4.309143066,5.36,5,,5:41:00,1,5:43:00,0:02:00,RES19-00503,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:44:03 UTC 2019,-38.36635338,144.8012995,25.94708252,7.585,2,,5:44:00,1,5:44:00,0:00:00,RES19-00423,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:43:57 UTC 2019,-38.37308767,144.8063575,-4,8,6,,5:44:00,1,5:44:00,0:00:00,RES19-01267,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:44:52 UTC 2019,-38.36848161,144.8047522,47.95129395,7.504,1,,5:45:00,1,5:45:00,0:00:00,RES19-00432,1,Winter-HR,34.93,IS2404_POS
Thu Sep 19 05:50:28 UTC 2019,-38.37176558,144.8077303,38.18946659,8,3,,5:50:00,1,5:50:00,0:00:00,RES19-00336,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:47:36 UTC 2019,-38.36870452,144.8047297,24.11212158,7.504,1,,5:47:00,1,5:47:00,0:00:00,RES19-00433,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:47:32 UTC 2019,-38.36657703,144.8018271,6.054901123,6.068,2,,5:47:00,1,5:47:00,0:00:00,RES19-00417,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:53:27 UTC 2019,-38.37117799,144.8079465,23.28745313,8,3,,5:53:00,1,5:53:00,0:00:00,RES19-00335,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:46:12 UTC 2019,-38.37260933,144.8066238,23,8,6,,5:46:00,1,5:46:00,0:00:00,RES19-01266,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:50:17 UTC 2019,-38.36662239,144.8022614,8.939453125,6.068,2,,5:50:00,2,,,,,Winter-HR,No_pellet_found,No_pellet_found
Thu Sep 19 05:56:41 UTC 2019,-38.37090508,144.8080826,26.24207172,8,3,,5:57:00,1,5:57:00,0:00:00,RES19-00334,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:49:25 UTC 2019,-38.37251231,144.806504,11.39999962,8,6,,5:50:00,1,5:50:00,0:00:00,RES19-01265,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:50:19 UTC 2019,-38.36895162,144.8047907,2.678527832,7.504,1,,5:50:00,1,5:50:00,0:00:00,RES19-00434,1,Winter-HR,34.99,IS2404_POS
Thu Sep 19 05:52:25 UTC 2019,-38.37212366,144.8065124,-8.5,6,6,,5:52:00,1,5:52:00,0:00:00,RES19-01264,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:53:19 UTC 2019,-38.36986885,144.8043814,16.13861084,7.504,1,,5:53:00,1,5:53:00,0:00:00,RES19-00435,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:54:46 UTC 2019,-38.36673509,144.8031539,15.6932373,7.585,2,,5:54:00,2,,,,,Winter-HR,No_pellet_found,No_pellet_found
Thu Sep 19 05:58:27 UTC 2019,-38.37046282,144.8081402,25.03714281,8,3,,6:00:00,1,6:00:00,0:00:00,RES19-00370,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:54:27 UTC 2019,-38.37176453,144.8066707,25.70000076,8,6,,5:54:00,1,5:54:00,0:00:00,RES19-01291,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:56:09 UTC 2019,-38.37142827,144.8068127,13,8,6,,5:56:00,1,5:56:00,0:00:00,RES19-01263,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:56:18 UTC 2019,-38.37043584,144.8043137,19.6383667,6.432,1,,5:56:00,1,5:56:00,0:00:00,RES19-00437,1,Winter-HR,31.01,IS2404_POS
Thu Sep 19 05:57:07 UTC 2019,-38.36690777,144.8037362,15.6574707,4.5509996,2,,5:57:00,1,5:57:00,0:00:00,RES19-00418,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:04:59 UTC 2019,-38.36983805,144.8084025,13.95582176,8,3,,6:05:00,1,6:05:00,0:00:00,RES19-00332,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:59:35 UTC 2019,-38.36682918,144.804388,21.54669189,4.5509996,2,,5:59:00,1,5:59:00,0:00:00,RES19-00419,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:00:44 UTC 2019,-38.37115336,144.8037106,18.68664551,5.36,1,,6:00:00,1,6:00:00,0:00:00,RES19-00438,1,Winter-HR,31.90,IS2404_POS
Thu Sep 19 06:01:40 UTC 2019,-38.36702471,144.8046722,21.4128418,6.068,2,,6:01:00,1,6:01:00,0:00:00,RES19-00420,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:03:49 UTC 2019,-38.3717166,144.8038587,8.000183105,6.432,1,,6:03:00,1,6:04:00,0:01:00,RES19-00439,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:05:14 UTC 2019,-38.36720015,144.8053635,15.26141357,6.068,2,,6:05:00,1,6:05:00,0:00:00,RES19-00421,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:11:04 UTC 2019,-38.37005207,144.8085232,17.41187312,8,3,,6:11:00,1,6:11:00,0:00:00,RES19-00333,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:08:30 UTC 2019,-38.36740123,144.8061368,12.19622803,6.068,2,,6:08:00,2,,,,,Winter-HR,No_pellet_found,No_pellet_found
Thu Sep 19 06:15:21 UTC 2019,-38.37019885,144.8091944,38.72941813,8,3,,6:15:00,1,6:16:00,0:01:00,RES19-00357,1,Winter-HR,25.14,IS2404_POS
Thu Sep 19 06:11:47 UTC 2019,-38.36763879,144.8069239,19.63299561,4.5509996,2,,6:11:00,1,6:11:00,0:00:00,RES19-00426,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:18:16 UTC 2019,-38.37018727,144.8094487,58.7749349,6,3,,6:18:00,1,6:18:00,0:00:00,RES19-00344,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:14:01 UTC 2019,-38.36772604,144.8068884,28.91766357,7.585,2,,6:14:00,1,6:14:00,0:00:00,RES19-00422,1,Winter-HR,32.77,IS2404_POS
Thu Sep 19 06:25:38 UTC 2019,-38.37127199,144.8064079,3.400000095,4,6,,6:25:00,1,6:26:00,0:01:00,RES19-00723,1,Winter-HR,33.27,IS2404_POS
Thu Sep 19 06:26:51 UTC 2019,-38.37131322,144.8060322,24.89999962,7,6,,6:27:00,1,6:27:00,0:00:00,RES19-00656,1,Winter-HR,32.22,IS2404_POS
Thu Sep 19 06:35:16 UTC 2019,-38.37084235,144.8093316,27.92968824,8,3,,6:35:00,1,6:35:00,0:00:00,RES19-00356,1,Winter-HR,37.08,IS2404_POS
Thu Sep 19 06:28:42 UTC 2019,-38.36879871,144.8068886,28.45800781,7.585,2,,6:28:00,1,6:28:00,0:00:00,RES19-01298,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:28:37 UTC 2019,-38.3712078,144.8061041,31.60000038,8,6,,6:29:00,1,6:29:00,0:00:00,RES19-00657,1,Winter-HR,36.53,IS2404_POS
Thu Sep 19 06:30:20 UTC 2019,-38.36942182,144.806572,19.39282227,7.585,2,,6:30:00,1,6:30:00,0:00:00,RES19-01299,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:30:21 UTC 2019,-38.37072177,144.8063572,23,6,6,,6:30:00,1,6:31:00,0:01:00,RES19-00658,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:32:00 UTC 2019,-38.36994714,144.8065883,24.62017822,6.068,2,,6:32:00,1,6:32:00,0:00:00,RES19-01293,1,Winter-HR,35.39,IS2404_POS
Thu Sep 19 06:38:19 UTC 2019,-38.37156891,144.8090733,35.09707727,8,3,,6:38:00,1,6:38:00,0:00:00,RES19-00355,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:40:30 UTC 2019,-38.3721145,144.8091509,44.89150368,6,3,,6:40:00,1,6:40:00,0:00:00,RES19-00346,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:32:54 UTC 2019,-38.37040063,144.8065396,-1.600000024,8,6,,6:33:00,1,6:36:00,0:03:00,RES19-00716,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:47:42 UTC 2019,-38.3742885,144.8036654,38.34106445,5.36,5,,5:47:00,1,5:47:00,0:00:00,RES19-00502,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:39:05 UTC 2019,-38.3739205,144.803712,40.39520264,6.432,5,,6:39:00,1,6:38:00,NA,RES19-00530,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:40:29 UTC 2019,-38.36838404,144.8089784,21.86419678,6.068,2,,6:40:00,1,6:40:00,0:00:00,RES19-01295,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:48:59 UTC 2019,-38.37023101,144.8098867,38.73800153,8,3,,6:49:00,1,6:49:00,0:00:00,RES19-00343,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:42:38 UTC 2019,-38.36892269,144.8088419,45.17626953,4.5509996,2,,6:42:00,1,6:42:00,0:00:00,RES19-01296,1,Winter-HR,33.87,IS2404_POS
Thu Sep 19 06:42:02 UTC 2019,-38.3734886,144.8037876,33.33673096,7.504,5,,6:42:00,1,6:42:00,0:00:00,RES19-00534,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:45:08 UTC 2019,-38.36938359,144.8086972,34.21466064,7.585,2,,6:45:00,1,6:45:00,0:00:00,RES19-01297,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:44:56 UTC 2019,-38.3734498,144.8038311,37.35662842,6.432,5,,6:45:00,1,6:46:00,0:01:00,RES19-00531,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:48:12 UTC 2019,-38.3727815,144.8038322,29.46789551,5.36,5,,6:48:00,1,6:48:00,0:00:00,RES19-00532,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:48:29 UTC 2019,-38.36516026,144.7973309,12.09362793,5.36,1,,6:48:00,1,6:48:00,0:00:00,RES18-01590,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 06:52:52 UTC 2019,-38.37097697,144.8031755,-11.04571533,3.216,5,,5:51:00,1,5:51:00,0:00:00,RES19-00513,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:38:01 UTC 2019,-38.37870245,144.7997586,18.93170166,4.5509996,3,,22:38:00,1,22:38:00,0:00:00,RES19-01681,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:43:34 UTC 2019,-38.37914576,144.7997017,14.02203369,6.068,3,,22:43:00,1,22:43:00,0:00:00,RES19-01659,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:44:41 UTC 2019,-38.37947724,144.7997305,20.01983643,6.068,3,,22:44:00,1,22:44:00,0:00:00,RES19-01657,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:45:37 UTC 2019,-38.37974117,144.7998154,23.51196289,7.585,3,,22:45:00,1,22:45:00,0:00:00,RES19-01688,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:49:08 UTC 2019,-38.38035541,144.7998657,25.55151367,6.068,3,,22:49:00,1,22:49:00,0:00:00,RES19-01683,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:49:47 UTC 2019,-38.37649145,144.8088122,15.60113525,7.504,1,,22:50:00,1,22:50:00,0:00:00,RES19-01640,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:52:00 UTC 2019,-38.38088265,144.7996031,21.42755127,7.585,3,,22:52:00,1,22:52:00,0:00:00,RES19-01686,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:52:41 UTC 2019,-38.37719783,144.8090678,28.58874512,6.432,1,,22:53:00,1,22:53:00,0:00:00,RES19-01631,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:52:46 UTC 2019,-38.38109377,144.7995002,24.19134521,6.068,3,,22:53:00,1,22:53:00,0:00:00,RES19-01682,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:55:07 UTC 2019,-38.38138158,144.7993085,19.24975586,7.585,3,,22:55:00,1,22:55:00,0:00:00,RES19-01687,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:56:05 UTC 2019,-38.37791951,144.8097325,11.89996338,7.504,1,,22:56:00,1,22:56:00,0:00:00,RES19-01632,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:56:06 UTC 2019,-38.38159328,144.7993276,27.26959229,7.585,3,,22:56:00,1,22:56:00,0:00:00,RES19-01689,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:55:09 UTC 2019,-38.38151815,144.8048541,37,8,5,,22:54:00,1,22:57:00,0:03:00,RES19-01642,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:56:54 UTC 2019,-38.38184552,144.7991789,13.42321777,4.5509996,3,,22:57:00,1,22:57:00,0:00:00,RES19-01660,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:58:26 UTC 2019,-38.37805928,144.8100587,22.68225098,5.36,1,,22:58:00,1,22:58:00,0:00:00,RES19-01633,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:58:23 UTC 2019,-38.38230703,144.7992431,7.930877686,7.585,3,,22:58:00,1,22:58:00,0:00:00,RES19-01655,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:01:08 UTC 2019,-38.378852,144.8100119,2.994262695,7.504,1,,23:01:00,1,23:01:00,0:00:00,RES19-01635,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:59:05 UTC 2019,-38.38243787,144.7992475,-5.158660889,6.068,3,,23:00:00,1,23:00:00,0:00:00,RES19-01656,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 22:59:52 UTC 2019,-38.38119537,144.8049082,22,7,5,,23:00:00,1,23:00:00,0:00:00,RES19-01641,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:01:38 UTC 2019,-38.38280063,144.79921,12.34075928,7.585,3,,23:01:00,1,23:01:00,0:00:00,RES19-00308,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:02:27 UTC 2019,-38.38304091,144.7991831,21.41015625,6.068,3,,23:02:00,1,23:02:00,0:00:00,RES19-00283,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:03:25 UTC 2019,-38.37937139,144.8099333,45.83172607,6.432,1,,23:03:00,1,23:03:00,0:00:00,RES19-01630,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:04:22 UTC 2019,-38.383613,144.799274,22.19018555,4.5509996,3,,23:04:00,1,23:05:00,0:01:00,RES19-00284,1,Winter-HR,35.57,IS2404_POS
Mon Oct 28 23:05:27 UTC 2019,-38.38381666,144.7992169,34.34100342,6.068,3,,23:05:00,1,23:05:00,0:00:00,RES19-00285,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:03:23 UTC 2019,-38.38109114,144.8049901,19.10000038,8,5,,23:03:00,1,23:04:00,0:01:00,RES19-01643,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:06:02 UTC 2019,-38.3799678,144.8097972,11.99249268,7.504,1,,23:05:00,1,23:06:00,0:01:00,RES19-01634,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:06:50 UTC 2019,-38.38411418,144.7991909,29.12213135,7.585,3,,23:07:00,1,23:07:00,0:00:00,RES19-00305,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:08:59 UTC 2019,-38.38437171,144.7992082,19.8571167,6.068,3,,23:09:00,1,23:09:00,0:00:00,RES19-00304,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:09:54 UTC 2019,-38.38457699,144.7992212,20.79614258,6.068,3,,23:10:00,1,23:10:00,0:00:00,RES19-00306,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:10:07 UTC 2019,-38.38073877,144.8096779,23.92419434,6.432,1,,23:10:00,1,23:10:00,0:00:00,RES19-01639,1,Winter-HR,35.90,IS2404_POS
Mon Oct 28 23:11:31 UTC 2019,-38.38044756,144.8052737,37.20000076,7,5,,23:11:00,1,23:12:00,0:01:00,RES19-01644,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:12:21 UTC 2019,-38.38456391,144.79957,18.40484619,6.068,3,,23:12:00,1,23:12:00,0:00:00,RES19-00298,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:14:15 UTC 2019,-38.38159087,144.8093371,-2.842285156,7.504,1,,23:14:00,1,23:14:00,0:00:00,RES19-01636,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:13:39 UTC 2019,-38.38454075,144.7999726,21.42822266,6.068,3,,23:13:00,1,23:13:00,0:00:00,RES19-00303,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:15:07 UTC 2019,-38.38458001,144.8003658,9.433898926,6.068,3,,23:15:00,1,23:15:00,0:00:00,RES19-00299,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:15:48 UTC 2019,-38.38455479,144.8006612,19.8347168,6.068,3,,23:15:00,1,23:16:00,0:01:00,RES19-00302,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:16:48 UTC 2019,-38.38454731,144.8006959,18.83673096,7.585,3,,23:17:00,1,23:17:00,0:00:00,RES19-00300,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:17:41 UTC 2019,-38.38454214,144.8013997,3.023986816,7.585,3,,23:17:00,1,23:17:00,0:00:00,RES19-00301,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:19:15 UTC 2019,-38.38245789,144.8093426,9.926422119,7.504,1,,23:19:00,1,23:19:00,0:00:00,RES19-01638,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:18:49 UTC 2019,-38.38461276,144.801712,12.15026855,6.068,3,,23:19:00,1,23:19:00,0:00:00,RES19-00294,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:21:13 UTC 2019,-38.38458442,144.8018932,14.29821777,4.5509996,3,,23:21:00,1,23:21:00,0:00:00,RES19-00295,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:20:08 UTC 2019,-38.38011707,144.8053094,16.89999962,8,5,,23:21:00,1,23:21:00,0:00:00,RES19-01646,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:23:09 UTC 2019,-38.38279651,144.8091574,12.53045654,9.648001,1,,23:22:00,1,23:23:00,0:01:00,RES19-01637,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:22:23 UTC 2019,-38.38465495,144.8023336,-4.617248535,7.585,3,,23:22:00,1,23:22:00,0:00:00,RES19-00290,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:24:00 UTC 2019,-38.38006249,144.8052865,-9.899999619,8,5,,23:24:00,1,23:26:00,0:02:00,RES19-01648,1,Winter-HR,38.04,IS2404_POS
Mon Oct 28 23:26:48 UTC 2019,-38.38459045,144.8024588,27.08093262,7.585,3,,23:26:00,1,23:27:00,0:01:00,RES19-00296,1,Winter-HR,33.83,IS2404_POS
Mon Oct 28 23:27:35 UTC 2019,-38.3832406,144.8091103,26.41314697,7.504,1,,23:27:00,1,23:28:00,0:01:00,RES19-01629,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:28:18 UTC 2019,-38.38442362,144.8025209,19.26947021,7.585,3,,23:28:00,1,23:28:00,0:00:00,RES19-00297,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:29:14 UTC 2019,-38.38413908,144.8025136,3.22277832,6.068,3,,23:29:00,1,23:29:00,0:00:00,RES19-00291,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:30:01 UTC 2019,-38.38395464,144.8026267,5.430541992,4.5509996,3,,23:30:00,1,23:30:00,0:00:00,RES19-00293,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:28:59 UTC 2019,-38.37922709,144.8054413,26,5,5,,23:29:00,1,23:31:00,0:02:00,RES19-01649,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:31:58 UTC 2019,-38.38423514,144.8090119,14.58905029,6.432,1,,23:32:00,1,23:32:00,0:00:00,RES19-01626,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:31:22 UTC 2019,-38.38364603,144.8023947,2.464904785,7.585,3,,23:31:00,1,23:32:00,0:01:00,RES19-00282,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:32:40 UTC 2019,-38.38361508,144.8020269,26.57781982,7.585,3,,23:32:00,1,23:33:00,0:01:00,RES19-00292,1,Winter-HR,37.86,IS2404_POS
Mon Oct 28 23:34:21 UTC 2019,-38.38366473,144.8018826,8.672271729,4.5509996,3,,23:34:00,1,23:34:00,0:00:00,RES18-01292,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:34:07 UTC 2019,-38.38497847,144.8087827,1.558685303,10.72,1,,23:35:00,1,23:35:00,0:00:00,RES19-01627,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:35:20 UTC 2019,-38.38363811,144.8017214,8.660583496,6.068,3,,23:35:00,1,23:35:00,0:00:00,RES19-00289,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:36:27 UTC 2019,-38.38364369,144.8013378,16.20080566,4.5509996,3,,23:36:00,1,23:36:00,0:00:00,RES19-00281,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:37:28 UTC 2019,-38.38353288,144.8010392,23.71032715,6.068,3,,23:37:00,1,23:37:00,0:00:00,RES19-00286,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:39:03 UTC 2019,-38.38370689,144.8008289,17.19921875,7.585,3,,23:39:00,1,23:39:00,0:00:00,RES18-01293,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:39:53 UTC 2019,-38.38556133,144.808669,19.04107666,7.504,1,,23:40:00,1,23:40:00,0:00:00,RES19-01628,1,Winter-HR,NEG,IS2404_NEG
Mon Oct 28 23:40:14 UTC 2019,-38.38371832,144.8003791,17.13452148,6.068,3,,23:40:00,1,23:40:00,0:00:00,RES19-00288,1,Winter-HR,NEG,IS2404_NEG
